id,file_path,image_filename,inventory_number,title_fr,title_en,location,country_fr,country_en,m49code,alpha2,iso3,operator,author,mission,date,theme,sub_theme,description,domain,process,support,denomination,format,dimensions,ownership,license,page_url,image_url,filepath
44,images_by_location/DelhiDelhi_Indes/A4300_metadata.json,A4300.jpeg,A4300,Musulmanes Entierement Voilees De Blanc Fillette Et Gardien A La Mosquee De La Perle Moti Masjid Dans Le Fort Rouge Lal Qila,"Muslim Women Completely Veiled in White, Little Girl and Guardian at the Pearl Mosque Moti Masjid in the Red Fort Lal Qila","DelhiDelhi, Indes",Indes,India,356,IN,IND,"Passet, Stéphane",,"1913-1914 - Inde, Pakistan - Stéphane Passet - (16 décembre-29 janvier)",,Etres humainsHabillementReligionEtres humainsHabitat / Architecture,FemmeCostumeIslamEnfantEmpereurForteresseMosquéePalais / Château,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/musulmanes-entierement-voilees-de-blanc-fillette-et-gardien-a-la-mosquee-de-la-perle-moti-masjid-dans-le-fort-rouge-lal-qila/617a7a3dcf8b8968b3354016?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913-1914%20-%20Inde,%20Pakistan%20-%20St%C3%A9phane%20Passet%20-%20%2816%20d%C3%A9cembre-29%20janvier%29&pos=46&pgn=3",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164391851e08207930f5436.jpeg,images/IND/albert_kahn/6164391851e08207930f5436.jpeg
45,images_by_location/DelhiDelhi_Indes/A70610XS_metadata.json,A70610XS.jpeg,A70610XS,Jeune Fille Parsie,Young Parsi Girl,"DelhiDelhi, Indes",Indes,India,356,IN,IND,"Passet, Stéphane",,"1913-1914 - Inde, Pakistan - Stéphane Passet - (16 décembre-29 janvier)",,Etres humainsHabillementSociétéEtres humains,FemmeCostumeMinorité ethniqueBroderiePortrait,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/jeune-fille-parsie/617a7a3ecf8b8968b3359917?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913-1914%20-%20Inde,%20Pakistan%20-%20St%C3%A9phane%20Passet%20-%20%2816%20d%C3%A9cembre-29%20janvier%29&pos=10&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164305351e08207930f02f1.jpeg,images/IND/albert_kahn/6164305351e08207930f02f1.jpeg
46,images_by_location/BethléemBethléem_Palestine/A15773_metadata.json,A15773.jpeg,A15773,Bethleemitaine Chretienne Coiffe De La Chatwe,Christian Woman from Bethlehem Wearing the Chatwe Headdress,"BethléemBethléem, Palestine",Palestine,State of Palestine,275,PS,PSE,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,Etres humainsHabillementSociétéReligionEtres humainsHabillement,FemmeCostume de fêteMinorité ethniqueChristianismePortraitAccessoireBijouCeintureCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/bethleemitaine-chretienne-coiffe-de-la-chatwe/617a7a3ccf8b8968b334b76a?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=95&pgn=6",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/63/6163f25651e08207930cb3bb.jpeg,images/PSE/albert_kahn/6163f25651e08207930cb3bb.jpeg
47,images_by_location/BethléemBethléem_Palestine/A15762_metadata.json,A15762.jpeg,A15762,Une Bedouine Et Son Enfant,A Bedouin Woman and Her Child,"BethléemBethléem, Palestine",Palestine,State of Palestine,275,PS,PSE,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,Etres humainsHabillementEtres humainsEtres humainsSociété,FemmeCostumeEnfantPortraitPauvretéCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/une-bedouine-et-son-enfant/617a7a3acf8b8968b3340eda?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=30&pgn=1",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61640a8b51e08207930d9b5a.jpeg,images/PSE/albert_kahn/61640a8b51e08207930d9b5a.jpeg
48,images_by_location/BethléemBethléem_Palestine/A15766_metadata.json,A15766.jpeg,A15766,Jeune Femme Bedouine,Young Bedouin Woman,"BethléemBethléem, Palestine",Palestine,State of Palestine,275,PS,PSE,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,Etres humainsHabillementEtres humainsHabillement,FemmeCostumePortraitAccessoireBijouCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/jeune-femme-bedouine/617a7a3acf8b8968b3340ed9?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=15&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164631b51e082079310e28f.jpeg,images/PSE/albert_kahn/6164631b51e082079310e28f.jpeg
49,images_by_location/BethléemBethléem_Palestine/A15765_metadata.json,A15765.jpeg,A15765,Deux Jeunes Bedouines,Two Young Bedouin Women,"BethléemBethléem, Palestine",Palestine,State of Palestine,275,PS,PSE,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,HabillementSociétéEtres humainsEtres humainsSociété,CostumeMinorité ethniqueEnfantPortraitPauvretéCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/deux-jeunes-bedouines/617a7a3acf8b8968b3340ed8?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=28&pgn=1",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61649d1251e0820793131e69.jpeg,images/PSE/albert_kahn/61649d1251e0820793131e69.jpeg
50,images_by_location/CorfouCorfou_Grèce/A66632_metadata.json,A66632.jpeg,A66632,Deux Femmes Corfiotes En Costume,Two Women from Corfu in Traditional Costume,"CorfouCorfou, Grèce",Grèce,Greece,300,GR,GRC,"Léon, Auguste",,"1913 - Balkans, Italie -  Jean Brunhes et Auguste Léon - (septembre - 23 octobre)",,Etres humainsHabillementHabillementHDEtres humains,"FemmeCostume de fêteCostumeexiste en haute définition (saisie depuis Fakir, avant 2020)BroderiePortraitCoiffure / couvre-chef",,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/deux-femmes-corfiotes-en-costume/617a7a3ecf8b8968b335be17?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913%20-%20Balkans,%20Italie%20-%20%20Jean%20Brunhes%20et%20Auguste%20L%C3%A9on%20-%20%28septembre%20-%2023%20octobre%29&pos=2&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164382251e08207930f4cd6.jpeg,images/GRC/albert_kahn/6164382251e08207930f4cd6.jpeg
51,images_by_location/KrusevacKruševac_Serbie/A1816_metadata.json,A1816.jpeg,A1816,Groupe De Femmes Sur La Place Du Marche,Group of Women in the Market Square,"KrusevacKruševac, Serbie",Serbie,Serbia,688,RS,SRB,"Léon, Auguste",,1913 - Balkans - Jean Brunhes et Auguste Léon - (23 avril - 9 juin),,Etres humainsAnimalHabillementActivite économiqueEtres humains,FemmeAnimal réelCostumeMarché / foirePortrait de groupe,,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/groupe-de-femmes-sur-la-place-du-marche/617a7a40cf8b8968b336ed92?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913%20-%20Balkans%20-%20Jean%20Brunhes%20et%20Auguste%20L%C3%A9on%20-%20%2823%20avril%20-%209%20juin%29&pos=16&pgn=1,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164278a51e08207930eabfe.jpeg,images/SRB/albert_kahn/6164278a51e08207930eabfe.jpeg
52,images_by_location/KaboulKaboul_Afghanistan/A57599_metadata.json,A57599.jpeg,A57599,Petite Fille De L Ethnie Hazara,Little Girl of the Hazara Ethnic Group,"KaboulKaboul, Afghanistan",Afghanistan,Afghanistan,4,AF,AFG,"Gadmer, Frédéric",,"1928 - Afghanistan, mission d'étude des chemins de fer -  Frédéric Gadmer, Michel Clemenceau - (24 juillet-24 octobre)",,SociétéEtres humainsEtres humainsSociété,Minorité ethniqueEnfantPortraitPauvreté,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),"https://collections.albert-kahn.hauts-de-seine.fr/document/petite-fille-de-l-ethnie-hazara/617a7a3acf8b8968b333ca32?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParMission%5B0%5D=1928%20-%20Afghanistan,%20mission%20d%27%C3%A9tude%20des%20chemins%20de%20fer%20-%20%20Fr%C3%A9d%C3%A9ric%20Gadmer,%20Michel%20Clemenceau%20-%20%2824%20juillet-24%20octobre%29&filtrerParSousthme%5B0%5D=Enfant&pos=3&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61647e2a51e082079311eb91.jpeg,images/AFG/albert_kahn/61647e2a51e082079311eb91.jpeg
65,images_by_location/UdaipurUdaipur_ou_Ajmer_Indes/A68913XS_metadata.json,A68913XS.jpeg,A68913XS,Paysannes Rajpoutes,Rajput Peasant Women,"UdaipurUdaipur ou Ajmer, Indes",Indes,India,356,IN,IND,"Dumas, Roger",,1927 - Indes - Roger Dumas - (novembre-décembre),,Etres humainsHabillementSociétéEtres humainsEtres humains,FemmeCostumeMinorité ethniqueEnfantPortraitPaysan,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),https://collections.albert-kahn.hauts-de-seine.fr/document/paysannes-rajpoutes/617a7a3dcf8b8968b3353d6d?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1927%20-%20Indes%20-%20Roger%20Dumas%20-%20%28novembre-d%C3%A9cembre%29&pos=33&pgn=2,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164660f51e082079310fe51.jpeg,images/IND/albert_kahn/6164660f51e082079310fe51.jpeg
53,images_by_location/Médina_de_TunisTunis_Tunisie/A35_metadata.json,A35.jpeg,A35,Jeunes Filles Juives Tunisoises En Costume Citadin,Young Tunisian Jewish Girls in City Costume,"Médina de TunisTunis, Tunisie",Tunisie,Tunisia,788,TN,TUN,"Gervais-Courtellemont, Jules",,"1909 ou 1910 - Algérie, Tunisie - Jules Gervais-Courtellemont et Souvieux",,Etres humainsHabillementReligionHabitat / ArchitectureHDEtres humainsArt,"FemmeCostumeJudaïsmeVue intérieureexiste en haute définition (saisie depuis Fakir, avant 2020)PortraitArts décoratifsCéramique",,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/jeunes-filles-juives-tunisoises-en-costume-citadin/617a7a39cf8b8968b333accf?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1909%20ou%201910%20-%20Alg%C3%A9rie,%20Tunisie%20-%20Jules%20Gervais-Courtellemont%20et%20Souvieux&pos=2&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61648c6851e08207931278ec.jpeg,images/TUN/albert_kahn/61648c6851e08207931278ec.jpeg
54,images_by_location/HamadanHamadan_Perse/A53514S_metadata.json,A53514S.jpeg,A53514S,Les Enfants De La Section Maternelle De L Ecole De L Alliance Israelite Universelle,The Children of the Kindergarten Section of the Alliance Israélite Universelle School,"HamadanHamadan, Perse",Perse,Persia (Iran),364,IR,IRN,"Gadmer, Frédéric",,"1927 - Irak, Iran (Perse) - Frédéric Gadmer - (3 avril-1er juillet)",,Etres humainsEnseignementDivertissementReligionEnseignementEtres humainsHabillementVie quotidienne,FemmeEtablissement scolaireJeu / jouetJudaïsmeEnseignement privéEnfantUniforme scolaireObjet domestiqueCour,,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),"https://collections.albert-kahn.hauts-de-seine.fr/document/les-enfants-de-la-section-maternelle-de-l-ecole-de-l-alliance-israelite-universelle/617a7a3acf8b8968b333eac0?filtrerParThme%5B0%5D=Etres%20humains&filtrerParSousthme%5B0%5D=Femme&wm=1&filtrerParMission%5B0%5D=1927%20-%20Irak,%20Iran%20%28Perse%29%20-%20Fr%C3%A9d%C3%A9ric%20Gadmer%20-%20%283%20avril-1er%20juillet%29&pos=59&pgn=3",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61644ec351e08207931022e8.jpeg,images/IRN/albert_kahn/61644ec351e08207931022e8.jpeg
55,images_by_location/HamadanHamadan_Perse/A53508S_metadata.json,A53508S.jpeg,A53508S,Etal D Un Marchand De Fruits Et Legumes,A Fruit and Vegetable Vendor's Stall,"HamadanHamadan, Perse",Perse,Persia (Iran),364,IR,IRN,"Gadmer, Frédéric",,"1927 - Irak, Iran (Perse) - Frédéric Gadmer - (3 avril-1er juillet)",,Activite économiqueHabillementHDVie quotidienneEtres humains,"Boutique / magasinCostumeexiste en haute définition (saisie depuis Fakir, avant 2020)Objet domestiqueFruitVitrine / étalageHomme",,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),"https://collections.albert-kahn.hauts-de-seine.fr/document/etal-d-un-marchand-de-fruits-et-legumes/617a7a3acf8b8968b333eabd?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParMission%5B0%5D=1927%20-%20Irak,%20Iran%20%28Perse%29%20-%20Fr%C3%A9d%C3%A9ric%20Gadmer%20-%20%283%20avril-1er%20juillet%29&pos=118&pgn=7",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164001e51e08207930d3b63.jpeg,images/IRN/albert_kahn/6164001e51e08207930d3b63.jpeg
56,images_by_location/DjeddahDjeddah_Arabie/A15628_metadata.json,A15628.jpeg,A15628,Une Jeune Femme Et Son Enfant,A Young Woman and Her Child,"DjeddahDjeddah, Arabie",Arabie,Saudi Arabia,682,SA,SAU,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,Etres humainsHabillementSociétéHabitat / ArchitectureHDEtres humainsEtres humainsTransport,"FemmeCostumeMinorité ethniqueGénie civilexiste en haute définition (saisie depuis Fakir, avant 2020)EnfantBateauPortraitPortNourrissonTransport maritime",,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/une-jeune-femme-et-son-enfant/617a7a3acf8b8968b333ff1f?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=20&pgn=1",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61648b9451e0820793127010.jpeg,images/SAU/albert_kahn/61648b9451e0820793127010.jpeg
57,images_by_location/MarkenDijarken_Pays-Bas/A61925S_metadata.json,A61925S.jpeg,A61925S,Femme Et Jeunes Filles En Costume De L Ile,Woman and Young Girls in Island Costume,"MarkenDijarken, Pays-Bas",Pays-Bas,Netherlands,528,NL,NLD,"Passet, Stéphane",,1929 - Pays-Bas - Stéphane Passet - (17-31 août),,Etres humainsHabillementHabitat / ArchitectureEtres humainsEtres humains,IleFemmeCostumeVue intérieureEnfantBroderiePortrait de groupe,,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/femme-et-jeunes-filles-en-costume-de-l-ile/617a7a3fcf8b8968b3369b84?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1929%20-%20Pays-Bas%20-%20St%C3%A9phane%20Passet%20-%20%2817-31%20ao%C3%BBt%29&pos=46&pgn=3,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/616426ea51e08207930ea628.jpeg,images/NLD/albert_kahn/616426ea51e08207930ea628.jpeg
58,images_by_location/Porto-NovoPorto-Novo_Dahomey_actuel_Bénin_Afrique/Photographie_anthropologique_dune_coiffure_de_femme_Mina_metadata.json,Photographie_anthropologique_dune_coiffure_de_femme_Mina.jpeg,A63211,Photographie anthropologique d'une coiffure de femme Mina ,Anthropological photograph of a Mina woman's hairstyle,"Porto-NovoPorto-Novo, Dahomey (actuel Bénin), Afrique",Afrique,Benin,204,BE,BEN,"Gadmer, Frédéric",Soumis au droit d'auteur opérateur - salarié,1930 - Dahomey - RP Francis Aupiais et Frédéric Gadmer - (9 janvier-14 mai),,Etres humainsHabillementHD,"FemmeCostumeexiste en haute définition (saisie depuis Fakir, avant 2020)Coiffure / couvre-chef",,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),https://collections.albert-kahn.hauts-de-seine.fr/document/photographie-anthropologique-d-une-coiffure-de-femme-mina/617a7a44cf8b8968b3382543?filtrerParThme%5B0%5D=Etres%20humains&filtrerParSousthme%5B0%5D=Femme&wm=1&filtrerParMission%5B0%5D=1930%20-%20Dahomey%20-%20RP%20Francis%20Aupiais%20et%20Fr%C3%A9d%C3%A9ric%20Gadmer%20-%20%289%20janvier-14%20mai%29&filtrerParDomaine%5B0%5D=Images%20fixes&pos=7&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61646dda51e0820793114e16.jpeg,images/BEN/albert_kahn/61646dda51e0820793114e16.jpeg
59,images_by_location/Porto-NovoPorto-Novo_Dahomey_actuel_Bénin_Afrique/A63211_metadata.json,A63211.jpeg,A63211,Photographie Anthropologique D Une Coiffure De Femme Mina,Anthropological Photograph of a Mina Woman's Hairstyle,"Porto-NovoPorto-Novo, Dahomey (actuel Bénin), Afrique",Afrique,Benin,204,BE,BEN,"Gadmer, Frédéric",,1930 - Dahomey - RP Francis Aupiais et Frédéric Gadmer - (9 janvier-14 mai),,Etres humainsHabillementHD,"FemmeCostumeexiste en haute définition (saisie depuis Fakir, avant 2020)Coiffure / couvre-chef",,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),https://collections.albert-kahn.hauts-de-seine.fr/document/photographie-anthropologique-d-une-coiffure-de-femme-mina/617a7a44cf8b8968b3382543?filtrerParThme%5B0%5D=Etres%20humains&filtrerParSousthme%5B0%5D=Femme&wm=1&filtrerParMission%5B0%5D=1930%20-%20Dahomey%20-%20RP%20Francis%20Aupiais%20et%20Fr%C3%A9d%C3%A9ric%20Gadmer%20-%20%289%20janvier-14%20mai%29&filtrerParDomaine%5B0%5D=Images%20fixes&pos=7&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61646dda51e0820793114e16.jpeg,images/BEN/albert_kahn/61646dda51e0820793114e16.jpeg
60,images_by_location/Beit_Ed-dineBeit_Ed-dine_Liban/A29784_metadata.json,A29784.jpeg,A29784,Le General Gouraud En Compagnie Du Gouverneur Du Liban Le Gouverneur Trabaud Son Epouse Et Leurs Filles,"General Gouraud in the Company of the Governor of Lebanon, Governor Trabaud, His Wife and Their Daughters","Beit Ed-dineBeit Ed-dine, Liban",Liban,Lebanon,422,LB,LBN,"Gadmer, Frédéric",,"1921 - Liban, Syrie - Jean Brunhes et Frédéric Gadmer - (octobre)",,Etres humainsPersonnalitéPersonnalitéHabillementHabillementRelations internationalesHistoire colonialeEtres humainsEtres humainsSociété,FemmePersonnalité politiquePersonnalité militaireUniforme militaireCostumePrésence étrangèreHaut-commissariatPortrait de groupeMédaille / décorationHommeArmée,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),"https://collections.albert-kahn.hauts-de-seine.fr/document/le-general-gouraud-en-compagnie-du-gouverneur-du-liban-le-gouverneur-trabaud-son-epouse-et-leurs-filles/617a7a3bcf8b8968b3341d08?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1921%20-%20Liban,%20Syrie%20-%20Jean%20Brunhes%20et%20Fr%C3%A9d%C3%A9ric%20Gadmer%20-%20%28octobre%29&pos=9&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164465151e08207930fd4b3.jpeg,images/LBN/albert_kahn/6164465151e08207930fd4b3.jpeg
61,images_by_location/ThessaloniqueThessalonique_Grèce/A16896_metadata.json,A16896.jpeg,A16896,Grece Salonique Jeune Fille Tzigane,Greece Thessaloniki Young Roma Girl,"ThessaloniqueThessalonique, Grèce",Grèce,Greece,300,GR,GRC,"Busy, Léon",,"1918 - Grèce, Turquie et  Bulgarie - Léon Busy",,HabillementSociétéEtres humainsEtres humains,CostumeMinorité ethniqueEnfantPortraitTzigane,,Images fixes,Autochrome,Verre,Autochrome,,,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/grece-salonique-jeune-fille-tzigane/617a7a3ecf8b8968b335afc7?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParMission%5B0%5D=1918%20-%20Gr%C3%A8ce,%20Turquie%20et%20%20Bulgarie%20-%20L%C3%A9on%20Busy&pos=28&pgn=1",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61647b7951e082079311d02d.jpeg,images/GRC/albert_kahn/61647b7951e082079311d02d.jpeg
62,images_by_location/ThessaloniqueThessalonique_Grèce/A1995_metadata.json,A1995.jpeg,A1995,Femme Musulmane,Muslim Woman,"ThessaloniqueThessalonique, Grèce",Grèce,Greece,300,GR,GRC,"Léon, Auguste",,1913 - Balkans - Jean Brunhes et Auguste Léon - (23 avril - 9 juin),,Etres humainsHabillementReligionEtres humains,FemmeCostumeIslamPortraitCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/femme-musulmane/617a7a3ccf8b8968b334e4b4?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913%20-%20Balkans%20-%20Jean%20Brunhes%20et%20Auguste%20L%C3%A9on%20-%20%2823%20avril%20-%209%20juin%29&pos=1&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61647e1051e082079311ea7e.jpeg,images/GRC/albert_kahn/61647e1051e082079311ea7e.jpeg
63,images_by_location/ThessaloniqueThessalonique_Grèce/A2002_metadata.json,A2002.jpeg,A2002,Trois Femmes Juives De Thessalonique Avec Le Tablier Dans La Poche,Three Jewish Women from Thessaloniki with Aprons in Their Pockets,"ThessaloniqueThessalonique, Grèce",Grèce,Greece,300,GR,GRC,"Léon, Auguste",,1913 - Balkans - Jean Brunhes et Auguste Léon - (23 avril - 9 juin),,Etres humainsHabillementReligionHDEtres humains,"FemmeCostumeJudaïsmeexiste en haute définition (saisie depuis Fakir, avant 2020)BroderiePortrait de groupeCoiffure / couvre-chef",,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/trois-femmes-juives-de-thessalonique-avec-le-tablier-dans-la-poche/617a7a3ccf8b8968b334e4bb?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913%20-%20Balkans%20-%20Jean%20Brunhes%20et%20Auguste%20L%C3%A9on%20-%20%2823%20avril%20-%209%20juin%29&pos=5&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164142151e08207930df4b1.jpeg,images/GRC/albert_kahn/6164142151e08207930df4b1.jpeg
